I-0,I-1,Desired,O-0,O-1,O-2,O-3,Actual,Correct
0.56052,0.4606,2,0.180758,0.0066205,0.0455176,0.51658,-1,0
0.30446,0.35344,2,0.000990619,0.0850989,0.92943,0.0751988,2,1
0.47817,0.54995,2,0.194529,0.451387,0.0326667,0.022297,-1,0
0.45927,0.49941,2,0.043804,0.252664,0.172004,0.0387123,-1,0
0.37791,0.47754,2,0.00718774,0.372292,0.590164,0.0214357,-1,0
0.34086,0.55818,2,0.037476,0.882543,0.173859,0.00330669,1,0
0.4325,0.39423,2,0.00322397,0.0468128,0.794397,0.130524,2,1
0.36856,0.44858,2,0.00348786,0.216554,0.764637,0.0365249,2,1
0.38271,0.45089,2,0.0040615,0.210956,0.734425,0.0379529,2,1
0.48366,0.3346,2,0.00701703,0.00851945,0.647766,0.39326,2,1
0.44643,0.28617,2,0.00258076,0.0211072,0.836429,0.221547,2,1
0.3096,0.20179,2,0.000822748,0.0679977,0.94205,0.0885827,2,1
0.44047,0.39619,2,0.00380592,0.0410078,0.765201,0.1454,2,1
0.29792,0.34625,2,0.000954484,0.0831497,0.932068,0.0763928,2,1
0.29728,0.44737,2,0.00259012,0.240906,0.815939,0.0320199,2,1
0.43392,0.30482,2,0.00211554,0.0281264,0.861632,0.181026,2,1
0.1706,0.35308,2,0.000909099,0.0883134,0.935077,0.0724702,2,1
0.41359,0.42821,2,0.00373563,0.102914,0.759574,0.0715781,2,1
0.31694,0.4695,2,0.00435905,0.361591,0.711519,0.0213003,2,1
0.45593,0.30408,2,0.00325111,0.0172408,0.801528,0.2551,2,1
0.34891,0.45521,2,0.00357951,0.262904,0.757197,0.0300503,2,1
0.41584,0.46399,2,0.00785814,0.211351,0.576882,0.040025,-1,0
0.325,0.488,2,0.00704185,0.498492,0.58903,0.0142572,-1,0
0.22289,0.42042,2,0.00153275,0.155004,0.888684,0.0467358,2,1
0.47679,0.48395,2,0.045986,0.112835,0.171479,0.0812733,-1,0
0.48517,0.2335,2,0.00608492,0.00718861,0.683715,0.423368,2,0
0.32663,0.35019,2,0.00102235,0.0806603,0.927397,0.0787124,2,1
0.31969,0.3618,2,0.00105855,0.0866967,0.924575,0.0744671,2,1
0.40786,0.73417,2,0.151694,0.937657,0.0384856,0.0021662,1,0
0.33211,0.28746,2,0.000900314,0.0679103,0.936583,0.089302,2,1
0.44759,0.26208,2,0.00256334,0.0201861,0.837736,0.227798,2,1
0.28169,0.39033,2,0.00119177,0.110867,0.914174,0.0613356,2,1
0.62312,0.36573,2,0.0968403,0.000562216,0.104642,0.878997,3,0
0.4451,0.36206,2,0.00318735,0.0274777,0.800977,0.189267,2,1
0.47685,0.36628,2,0.00685967,0.0123162,0.648926,0.324385,2,1
0.47206,0.46432,2,0.0251733,0.073811,0.291891,0.108634,-1,0
0.35227,0.38663,2,0.00137387,0.0947135,0.902306,0.070741,2,1
0.31519,0.3341,2,0.000944845,0.0776404,0.932991,0.0806458,2,1
0.48354,0.36102,2,0.00792395,0.0097264,0.615829,0.370492,2,1
0.32246,0.14993,2,0.000835555,0.0660691,0.941233,0.090706,2,1
0.33791,0.26149,2,0.000894048,0.0651965,0.937157,0.0921368,2,1
0.33336,0.44875,2,0.00294107,0.239583,0.794737,0.0325442,2,1
0.46984,0.49958,2,0.0568611,0.203637,0.13592,0.0490364,-1,0
0.5539,0.2933,2,0.0350422,0.00103337,0.264075,0.802508,3,0
0.33145,0.53072,2,0.0208896,0.791411,0.292666,0.00541365,1,0
0.35219,0.44051,2,0.00272515,0.197267,0.809693,0.0391751,2,1
0.41433,0.53496,2,0.0434479,0.708449,0.159184,0.00823082,1,0
0.50855,0.27423,2,0.0119266,0.00349264,0.52131,0.581837,-1,0
0.50773,0.43649,2,0.0365905,0.0129586,0.230772,0.347964,-1,0
0.49524,0.31159,2,0.00893418,0.0055732,0.591935,0.482364,-1,0
0.49462,0.33611,2,0.00948307,0.00609541,0.575229,0.465679,-1,0
0.28348,0.40527,2,0.00137014,0.128871,0.900976,0.0545322,2,1
0.40041,0.39047,2,0.00199526,0.0710739,0.863085,0.0917314,2,1
0.39233,0.37268,2,0.00160755,0.0659786,0.888533,0.0955735,2,1
0.45094,0.47868,2,0.0214081,0.176528,0.318502,0.0516059,-1,0
0.31394,0.61667,2,0.0674841,0.950585,0.0938627,0.00164632,1,0
0.28634,0.47441,2,0.0045356,0.398169,0.701042,0.0189201,2,1
0.26504,0.58256,2,0.0453029,0.928765,0.142128,0.00216622,1,0
0.29797,0.40805,2,0.00144389,0.132032,0.895739,0.0536227,2,1
0.52312,0.36874,2,0.0238606,0.00306037,0.340861,0.62181,3,0
0.41741,0.60397,2,0.117491,0.890602,0.053543,0.00344733,1,0
0.40333,0.37105,2,0.0017752,0.0582426,0.878347,0.105986,2,1
0.52216,0.41331,2,0.0365153,0.00537126,0.239435,0.520714,-1,0
0.50895,0.21712,2,0.0113927,0.00341176,0.533913,0.58544,-1,0
0.416,0.57916,2,0.0911726,0.858594,0.0720478,0.00425089,1,0
0.34961,0.35391,2,0.00111616,0.076658,0.921044,0.0825508,2,1
0.32218,0.19347,2,0.000839686,0.0663254,0.940929,0.0904676,2,1
0.22811,0.29998,2,0.000818658,0.0768258,0.941969,0.0804076,2,1
0.24367,0.60362,2,0.0556854,0.946203,0.114595,0.00173761,1,0
0.67524,0.46182,2,0.372511,0.00305471,0.0170034,0.684311,3,0
0.34473,0.45867,2,0.003781,0.283866,0.745237,0.0278106,2,1
0.45292,0.44394,2,0.0101052,0.0709907,0.526104,0.104224,-1,0
0.19149,0.32015,2,0.000837092,0.0799752,0.940532,0.078003,2,1
0.46145,0.27694,2,0.00351887,0.0144699,0.789262,0.284499,2,1
0.44017,0.3623,2,0.00289988,0.0305932,0.81573,0.174871,2,1
0.42396,0.38595,2,0.00259735,0.0497461,0.829093,0.122805,2,1
0.27883,0.37062,2,0.00104016,0.0956571,0.925484,0.0686162,2,1
0.25726,0.37058,2,0.00101993,0.096467,0.926882,0.0680331,2,1
0.2917,0.41697,2,0.00158706,0.148466,0.885222,0.0487202,2,1
0.52375,0.58951,2,0.593558,0.288411,0.0051253,0.0448348,-1,0
0.43613,0.49823,2,0.0259541,0.355968,0.26509,0.0252764,-1,0
0.39788,0.27846,2,0.00126998,0.0458695,0.912708,0.123498,2,1
0.26025,0.42931,2,0.00179744,0.17804,0.869757,0.0416999,2,1
0.27556,0.17473,2,0.000790293,0.0704506,0.944245,0.08588,2,1
0.47366,0.15427,2,0.00430932,0.0103425,0.75424,0.346928,2,1
0.54183,0.44407,2,0.0947747,0.00618943,0.0957363,0.51408,-1,0
0.34127,0.23025,2,0.000888781,0.0635335,0.93761,0.0939592,2,1
0.43142,0.47178,2,0.0121772,0.207322,0.460093,0.0422984,-1,0
0.32328,0.50818,2,0.0117412,0.656927,0.444349,0.00886718,1,0
0.40134,0.37021,2,0.00172836,0.0591973,0.881269,0.104467,2,1
0.45021,0.45153,2,0.0111283,0.0899833,0.496844,0.0871417,-1,0
0.54857,0.33072,2,0.0347856,0.00127787,0.263516,0.774029,3,0
0.36102,0.26703,2,0.000977424,0.059742,0.931627,0.0992547,2,1
0.44452,0.46098,2,0.0121495,0.127326,0.468205,0.0658173,-1,0
0.31774,0.46304,2,0.00377095,0.319843,0.7441,0.0243366,2,1
0.47054,0.37488,2,0.00619249,0.0157907,0.670623,0.280032,2,1
0.44093,0.22459,2,0.00218982,0.0231375,0.858444,0.206519,2,1
0.3719,0.17318,2,0.000995329,0.0547867,0.930691,0.106172,2,1
0.54444,0.54832,2,0.568791,0.1079,0.00607465,0.109125,-1,0
0.37103,0.32402,2,0.00112045,0.0617545,0.921617,0.0977934,2,1
0.27498,0.55227,2,0.0284867,0.875098,0.222205,0.00341228,1,0
0.42317,0.42276,2,0.00394319,0.0818888,0.751295,0.0865468,2,1
0.23775,0.36019,2,0.000957369,0.091366,0.931524,0.0707799,2,1
0.56443,0.33216,2,0.0461834,0.000922154,0.209915,0.820255,3,0
0.33581,0.33537,2,0.000996019,0.0743932,0.929545,0.0837815,2,1
0.45489,0.37616,2,0.00430389,0.0242038,0.746124,0.210061,2,1
0.37344,0.35067,2,0.00124041,0.0670063,0.913057,0.0925376,2,1
0.22836,0.2802,2,0.000801988,0.0750153,0.943228,0.0818151,2,1
0.35933,0.40341,2,0.00166109,0.109552,0.882074,0.0636432,2,1
0.50413,0.28486,2,0.0107647,0.00404748,0.54688,0.550557,-1,0
0.63902,0.54893,2,0.797206,0.0399437,0.00201409,0.240234,0,0
0.41718,0.46013,2,0.00733336,0.190553,0.596492,0.0439545,-1,0
0.43225,0.4228,2,0.0045883,0.0705875,0.721468,0.0984324,2,1
0.59968,0.43787,2,0.184822,0.00212058,0.0468423,0.727824,3,0
0.62671,0.48189,2,0.443891,0.00646553,0.0119916,0.548906,-1,0
0.43558,0.66696,2,0.1994,0.892357,0.0281854,0.00358558,1,0
0.24291,0.4202,2,0.00155563,0.155518,0.88709,0.046653,2,1
0.46442,0.41364,2,0.00795447,0.0296323,0.600881,0.191894,2,1
0.28203,0.35809,2,0.000980877,0.0889651,0.929955,0.0724768,2,1
0.33511,0.34707,2,0.00103353,0.0779017,0.926745,0.0810042,2,1
0.57944,0.41561,2,0.108281,0.00164955,0.0882752,0.756067,3,0
0.51269,0.38738,2,0.0212433,0.00494935,0.36406,0.525149,-1,0
0.28899,0.36108,2,0.00100224,0.0898645,0.928405,0.0720088,2,1
0.37864,0.37241,2,0.0014381,0.0735165,0.899226,0.0870579,2,1
0.46052,0.45969,2,0.0169238,0.0872502,0.386109,0.0923465,-1,0
0.30775,0.30633,2,0.000878684,0.0734635,0.937851,0.0837859,2,1
0.37007,0.40212,2,0.00174118,0.102397,0.877167,0.0675993,2,1
0.32248,0.48529,2,0.00651877,0.477633,0.609938,0.0151275,2,0
0.50109,0.33804,2,0.0113899,0.00501229,0.529008,0.508982,-1,0
0.36956,0.37544,2,0.00138289,0.079618,0.902557,0.0814664,2,1
0.33418,0.52547,2,0.0186947,0.763751,0.320045,0.00608991,1,0
0.2737,0.39118,2,0.00118881,0.112097,0.914331,0.0607534,2,1
0.37343,0.3444,2,0.00120997,0.0651798,0.915256,0.0943627,2,1
0.52017,0.4777,2,0.120782,0.0280053,0.0682417,0.241157,-1,0
0.35636,0.41155,2,0.00179637,0.122841,0.872359,0.0581058,2,1
0.49007,0.44717,2,0.0279109,0.0283475,0.279439,0.215638,-1,0
0.45544,0.41476,2,0.00652983,0.0379096,0.647419,0.159907,2,1
0.47623,0.54342,2,0.168118,0.428429,0.039408,0.0236257,-1,0
0.47174,0.28058,2,0.00453065,0.0109176,0.743634,0.338045,2,1
0.33214,0.5226,2,0.0173276,0.748466,0.33919,0.00646214,1,0
0.42043,0.31904,2,0.00177059,0.0366201,0.881299,0.148927,2,1
0.27205,0.42612,2,0.00174233,0.169825,0.873801,0.043456,2,1
0.33769,0.43371,2,0.00227667,0.181571,0.838256,0.0417497,2,1
0.31728,0.2927,2,0.000876487,0.0707346,0.938129,0.0863099,2,1
0.37779,0.4571,2,0.0044514,0.24601,0.712763,0.0327928,2,1
0.37521,0.23426,2,0.00103324,0.0540917,0.928122,0.107511,2,1
0.46513,0.41964,2,0.00882521,0.0321521,0.57278,0.183004,-1,0
0.31575,0.24807,2,0.000843458,0.0682496,0.940575,0.0884994,2,1
0.31425,0.32214,2,0.000915351,0.0751705,0.935184,0.0825404,2,1
0.29717,0.42562,2,0.00180117,0.167498,0.869938,0.0441323,2,1
0.40628,0.28834,2,0.00140084,0.042169,0.904401,0.132295,2,1
0.33044,0.45222,2,0.00311963,0.256883,0.783462,0.0304366,2,1
0.38836,0.45753,2,0.00491718,0.233534,0.69123,0.0348648,2,1
0.39006,0.26135,2,0.00116668,0.0488134,0.919403,0.117192,2,1
0.27965,0.34381,2,0.000926554,0.0837408,0.934021,0.0757778,2,1
0.21678,0.39024,2,0.00112928,0.111411,0.918553,0.0608163,2,1
0.32273,0.29938,2,0.00089396,0.0706316,0.936901,0.0865434,2,1
0.55355,0.33848,2,0.0393135,0.00117942,0.238854,0.78691,3,0
0.43552,0.53706,2,0.0635273,0.640954,0.111487,0.0108766,1,0
0.5084,0.46717,2,0.0709694,0.0284363,0.120286,0.229789,-1,0
0.54958,0.44893,2,0.120451,0.00591287,0.0738388,0.52904,-1,0
0.23102,0.60737,2,0.0570231,0.948324,0.111687,0.00168328,1,0
0.30139,0.36975,2,0.00106619,0.0933671,0.923743,0.0701367,2,1
0.34351,0.37938,2,0.00125671,0.091877,0.910513,0.0720103,2,1
0.27347,0.38242,2,0.00111304,0.104179,0.919988,0.0642726,2,1
0.44498,0.34764,2,0.00295572,0.025468,0.814127,0.197998,2,1
0.27137,0.46289,2,0.00338772,0.320889,0.765254,0.0240271,2,1
0.56622,0.45255,2,0.167732,0.00476753,0.0507125,0.580019,-1,0
0.45218,0.39668,2,0.00486995,0.0318195,0.717335,0.176664,2,1
0.48892,0.38697,2,0.0111251,0.0102423,0.526054,0.367637,-1,0
0.43021,0.39608,2,0.00315815,0.0498286,0.797427,0.124485,2,1
0.47456,0.41785,2,0.0109268,0.0240343,0.519711,0.224798,-1,0
0.43924,0.37506,2,0.00309393,0.0341639,0.804174,0.162845,2,1
0.57313,0.42016,2,0.106622,0.00197306,0.0890149,0.728324,3,0
0.5669,0.48918,2,0.337438,0.0144251,0.018438,0.379595,-1,0
0.36299,0.343,2,0.00113519,0.06882,0.920165,0.0900011,2,1
0.42284,0.23567,2,0.00164354,0.0323154,0.890018,0.161677,2,1
0.42292,0.44102,2,0.0053677,0.116128,0.680372,0.0666149,2,1
0.39446,0.46711,2,0.00649417,0.274607,0.621677,0.0301649,2,1
0.43133,0.41462,2,0.0040114,0.0627391,0.750639,0.106661,2,1
0.63785,0.31089,2,0.0837987,0.000389087,0.12365,0.905855,3,0
0.4232,0.44338,2,0.00564242,0.121514,0.668047,0.0643595,2,1
0.33602,0.30064,2,0.000925449,0.06843,0.934791,0.0889631,2,1
0.50901,0.26638,2,0.0119497,0.00342655,0.521035,0.585607,-1,0
0.36296,0.45898,2,0.00418729,0.271972,0.724578,0.0293734,2,1
0.42501,0.45594,2,0.00754212,0.156318,0.592213,0.0528735,-1,0
0.35548,0.47233,2,0.00545408,0.361752,0.6599,0.0216969,2,1
0.54497,0.31726,2,0.0310782,0.00133341,0.28785,0.766214,3,0
0.35464,0.63516,2,0.0848378,0.950882,0.073682,0.00167328,1,0
0.426,0.42394,2,0.00420011,0.0799645,0.738727,0.0886384,2,1
0.41853,0.17296,2,0.00150783,0.0344985,0.898382,0.153505,2,1
0.37259,0.4366,2,0.00286284,0.169458,0.802972,0.0453645,2,1
0.47916,0.40774,2,0.0107373,0.0178826,0.5283,0.269382,-1,0
0.47282,0.45373,2,0.0201871,0.0547062,0.34771,0.133758,-1,0
0.2931,0.27057,2,0.000828025,0.071625,0.941518,0.0850808,2,1
0.19407,0.32476,2,0.000845161,0.0808101,0.939924,0.0774144,2,1
0.43807,0.39664,2,0.00365332,0.0432744,0.772461,0.139476,2,1
0.32155,0.44814,2,0.00279493,0.240563,0.803433,0.0322713,2,1
0.31266,0.49164,2,0.00742847,0.530593,0.573457,0.0129401,-1,0
0.43611,0.54084,2,0.069159,0.660341,0.101839,0.0102452,1,0
0.38267,0.49217,2,0.0108361,0.477543,0.475298,0.0158044,-1,0
0.3034,0.48936,2,0.00683165,0.513272,0.59614,0.0135718,-1,0
0.24131,0.27335,2,0.000801128,0.0742792,0.943318,0.0824511,2,1
0.47788,0.40293,2,0.00978198,0.0173304,0.553607,0.272829,-1,0
0.27716,0.19144,2,0.000792843,0.0705006,0.944062,0.0858539,2,1
0.44433,0.26732,2,0.00241768,0.0217766,0.845528,0.216216,2,1
0.46877,0.36308,2,0.00547198,0.0152125,0.699621,0.284002,2,1
0.60857,0.50062,2,0.53134,0.0130413,0.00798748,0.415701,-1,0
0.50701,0.40846,2,0.0230973,0.00775489,0.337986,0.436923,-1,0
0.28707,0.36956,2,0.00104389,0.0945077,0.925267,0.0693227,2,1
0.292,0.30935,2,0.000864447,0.0753916,0.938775,0.0819758,2,1
0.42821,0.36318,2,0.00236445,0.0386748,0.844637,0.146357,2,1
0.43474,0.41028,2,0.0040237,0.0552448,0.751333,0.117445,2,1
0.25726,0.3627,2,0.000980038,0.0921961,0.929882,0.0703893,2,1
0.39369,0.38076,2,0.00172259,0.0694388,0.880719,0.0923456,2,1
0.42075,0.30608,2,0.00172833,0.035437,0.884149,0.152148,2,1
0.3718,0.48111,2,0.00750121,0.407795,0.577159,0.0191365,-1,0
0.41123,0.33227,2,0.00162833,0.043442,0.889433,0.130937,2,1
0.28457,0.29312,2,0.000838429,0.0740043,0.940679,0.0829922,2,1
0.53737,0.27324,2,0.0243137,0.00150584,0.344509,0.744182,3,0
0.58379,0.59739,2,0.824086,0.116092,0.00157526,0.113402,0,0
0.43329,0.43458,2,0.00568013,0.0863082,0.670829,0.0854207,2,1
0.35713,0.45794,2,0.00395781,0.271381,0.736473,0.0293026,2,1
0.47972,0.37122,2,0.00764693,0.0117307,0.622529,0.335192,2,1
0.34139,0.54834,2,0.0314312,0.856312,0.205461,0.00391627,1,0
0.4444,0.30786,2,0.00257821,0.0227924,0.836017,0.210881,2,1
0.32339,0.61108,2,0.0662992,0.947085,0.0959194,0.00174115,1,0
0.24121,0.32582,2,0.000859669,0.0805616,0.938901,0.0777113,2,1
0.31199,0.23437,2,0.000833201,0.068304,0.941297,0.0883592,2,1
0.53636,0.38245,2,0.0361872,0.00241326,0.248933,0.673686,3,0
0.51334,0.41192,2,0.0286072,0.00677762,0.289218,0.46851,-1,0
0.43544,0.54474,2,0.0735435,0.68457,0.0950787,0.00944267,1,0
0.33059,0.24276,2,0.000867812,0.0658662,0.938969,0.091194,2,1
0.52503,0.31322,2,0.0196258,0.00224309,0.393975,0.674667,3,0
0.44669,0.42188,2,0.005981,0.0522689,0.664729,0.126124,2,1
0.33725,0.26824,2,0.00089671,0.0656546,0.936947,0.0916577,2,1
0.16654,0.41826,2,0.00143587,0.146881,0.895696,0.048787,2,1
0.43107,0.3629,2,0.00247427,0.0366815,0.838554,0.152448,2,1
0.36256,0.36257,2,0.00123301,0.0758777,0.913014,0.0838826,2,1
0.39104,0.39747,2,0.00194526,0.083812,0.865181,0.0803295,2,1
0.41927,0.27322,2,0.0016132,0.0347791,0.89157,0.15339,2,1
0.32271,0.2822,2,0.000875889,0.0690621,0.938248,0.0879431,2,1
0.40864,0.42245,2,0.00320169,0.0989942,0.788755,0.073002,2,1
0.38149,0.49984,2,0.0130669,0.541705,0.422143,0.0131124,-1,0
0.4462,0.52902,2,0.0659852,0.533126,0.109507,0.0155341,-1,0
0.4967,0.31996,2,0.00950715,0.00542754,0.576036,0.489039,-1,0
0.25617,0.39854,2,0.00124433,0.120645,0.910089,0.0572768,2,1
0.36482,0.22497,2,0.000972366,0.0574079,0.932117,0.102284,2,1
0.29063,0.42163,2,0.00168371,0.158464,0.878232,0.0461667,2,1
0.36852,0.39221,2,0.00156557,0.092702,0.889436,0.0727544,2,1
0.42818,0.52491,2,0.043113,0.594531,0.163886,0.0122735,-1,0
0.31401,0.64247,2,0.077427,0.958536,0.0805667,0.0014397,1,0
0.49838,0.39615,2,0.0157912,0.00850393,0.434355,0.4106,-1,0
0.34618,0.60201,2,0.0663083,0.938161,0.0966491,0.00198702,1,0
0.4318,0.40568,2,0.00360827,0.054645,0.772565,0.117426,2,1
0.24946,0.3494,2,0.000923171,0.0868089,0.934136,0.0735803,2,1
0.18561,0.23732,2,0.000777174,0.073498,0.945055,0.0829457,2,1
0.2514,0.62335,2,0.0650773,0.955501,0.0969474,0.00150278,1,0
0.34548,0.45932,2,0.00384787,0.287047,0.741508,0.0275157,2,1
0.3782,0.54103,2,0.0336268,0.80637,0.196497,0.00524199,1,0
0.50143,0.4925,2,0.10784,0.0739614,0.073754,0.122013,-1,0
0.4448,0.31498,2,0.00264125,0.0229268,0.832406,0.210427,2,1
0.51979,0.3862,2,0.0252346,0.00395957,0.324328,0.573285,-1,0
0.3612,0.37023,2,0.00127807,0.0801635,0.909673,0.0805179,2,1
0.48292,0.35489,2,0.00753076,0.00955493,0.628886,0.372817,2,1
0.46309,0.51222,2,0.0655356,0.313927,0.114991,0.0317482,-1,0
0.1877,0.43153,2,0.00173455,0.17856,0.873981,0.0414641,2,1
0.41308,0.29157,2,0.00152369,0.0387716,0.896781,0.141426,2,1
0.31887,0.34831,2,0.000997105,0.0812966,0.929142,0.0780622,2,1
0.35219,0.26695,2,0.000941463,0.0621952,0.933993,0.0959488,2,1
0.53578,0.40537,2,0.0453276,0.0032744,0.202594,0.622501,3,0
0.33386,0.25938,2,0.000882942,0.0658807,0.937903,0.091302,2,1
0.39249,0.50031,2,0.0146518,0.523164,0.393223,0.0140446,-1,0
0.46892,0.14193,2,0.00381526,0.0118834,0.776318,0.319618,2,1
0.4712,0.37185,2,0.00615977,0.0151239,0.672375,0.287065,2,1
0.36196,0.40248,2,0.00166756,0.107103,0.881778,0.0648835,2,1
0.46304,0.39665,2,0.00625422,0.0242033,0.663261,0.215487,2,1
0.3572,0.4775,2,0.00624505,0.397404,0.624788,0.0194902,2,1
0.39134,0.4016,2,0.00203598,0.0877044,0.859095,0.0777235,2,1
0.31981,0.30145,2,0.000891191,0.0713034,0.937065,0.0858798,2,1
0.27803,0.45731,2,0.00304233,0.289577,0.786549,0.0267194,2,1
0.37105,0.50709,2,0.0144949,0.614862,0.391377,0.0104304,1,0
0.38206,0.4835,2,0.00863708,0.410043,0.539724,0.0192269,-1,0
0.30714,0.4482,2,0.00269116,0.243573,0.809606,0.031763,2,1
0.38068,0.52432,2,0.0238012,0.719364,0.268084,0.00748006,1,0
0.25934,0.34123,2,0.00090401,0.0838792,0.935615,0.0755283,2,1
0.33927,0.41599,2,0.00176583,0.13765,0.873638,0.0525582,2,1
0.39775,0.25425,2,0.0012412,0.0451362,0.914704,0.124753,2,1
0.12138,0.27829,2,0.000789417,0.075407,0.944108,0.0813751,2,1
0.38862,0.3531,2,0.00139931,0.0605278,0.902788,0.101042,2,1
0.45066,0.42768,2,0.00714234,0.0532071,0.620862,0.126164,2,1
0.56208,0.3012,2,0.0409726,0.00088394,0.233272,0.823638,3,0
0.25702,0.39804,2,0.00123968,0.120037,0.91044,0.0575079,2,1
0.36642,0.39575,2,0.00159777,0.0972248,0.88701,0.0700774,2,1
0.53405,0.33964,2,0.0264737,0.00190164,0.321178,0.708525,3,0
0.41281,0.45382,2,0.00599585,0.17408,0.648512,0.0470379,2,1
0.36473,0.17476,2,0.000959331,0.0570692,0.933043,0.102639,2,1
0.32814,0.25386,2,0.000867662,0.0666533,0.938942,0.0903523,2,1
0.30788,0.11422,2,0.000813476,0.0678013,0.942715,0.0887044,2,1
0.34597,0.37665,2,0.00124491,0.0892566,0.911462,0.0736752,2,1
0.51429,0.36736,2,0.0188819,0.00392779,0.397067,0.568611,-1,0
0.32727,0.23838,2,0.000859441,0.0662938,0.939538,0.0906664,2,1
0.33643,0.39603,2,0.00140308,0.108968,0.899584,0.0630636,2,1
0.58236,0.42502,2,0.128103,0.00191111,0.0727289,0.736846,3,0
0.40895,0.28875,2,0.00144447,0.0408072,0.901691,0.135784,2,1
0.21264,0.39676,2,0.00118729,0.118002,0.914203,0.0581513,2,1
0.25432,0.19856,2,0.000783114,0.0715876,0.944708,0.0847421,2,1
0.47025,0.41319,2,0.00914792,0.0251102,0.56654,0.215967,-1,0
0.42266,0.52296,2,0.0376994,0.603542,0.185035,0.0117737,1,0
0.58433,0.45121,2,0.202585,0.00354397,0.0406671,0.641342,3,0
0.42463,0.31482,2,0.00186291,0.0338846,0.875959,0.15786,2,1
0.45747,0.23737,2,0.00308794,0.015795,0.810843,0.268006,2,1
0.27278,0.47219,2,0.0041925,0.381358,0.719114,0.0198665,2,1
0.11217,0.30527,2,0.000809959,0.0777217,0.942553,0.0795996,2,1
0.26299,0.41245,2,0.00144519,0.140948,0.895283,0.0506342,2,1
0.40969,0.32383,2,0.00155993,0.0432121,0.893883,0.131021,2,1
0.43528,0.3832,2,0.00306374,0.0396648,0.804562,0.146523,2,1
0.23884,0.3062,2,0.000828806,0.0773809,0.941225,0.0800254,2,1
0.63902,0.42174,2,0.181689,0.00114851,0.0493149,0.81358,3,0
0.43449,0.31919,2,0.00220699,0.0286777,0.85603,0.179204,2,1
0.40582,0.34261,2,0.0015838,0.0483401,0.891751,0.120817,2,1
0.34076,0.38957,2,0.00134513,0.101089,0.903952,0.0669204,2,1
0.42494,0.25645,2,0.00172019,0.0314457,0.885314,0.1653,2,1
0.36667,0.4209,2,0.00214949,0.13425,0.848794,0.0545937,2,1
0.28474,0.54024,2,0.0227375,0.836941,0.270836,0.00428722,1,0
0.30752,0.47932,2,0.00537095,0.434022,0.660086,0.017091,2,0
0.27046,0.27767,2,0.000816126,0.0735289,0.942283,0.0832394,2,1
0.41032,0.46167,2,0.00690023,0.212906,0.610402,0.0393114,2,1
0.42936,0.40583,2,0.00346722,0.0571627,0.779544,0.113179,2,1
0.49433,0.18652,2,0.00752995,0.00545222,0.635703,0.483065,2,0
0.42739,0.38373,2,0.00269065,0.0460081,0.824301,0.130402,2,1
0.37476,0.53412,2,0.0283391,0.779665,0.22937,0.00587803,1,0
0.64734,0.46402,2,0.36124,0.00341661,0.0177877,0.663641,3,0
0.46588,0.42605,2,0.0099411,0.0354328,0.53991,0.17275,-1,0
0.19139,0.38152,2,0.0010502,0.103598,0.924455,0.0642713,2,1
0.33907,0.45012,2,0.00308848,0.243436,0.7859,0.0321496,2,1
0.46519,0.39159,2,0.00625757,0.0215358,0.664511,0.232105,2,1
0.38392,0.39024,2,0.00171095,0.0822833,0.880482,0.0806987,2,1
0.48698,0.31101,2,0.00713798,0.00720677,0.645568,0.426255,2,0
0.40083,0.28366,2,0.00131491,0.044679,0.909825,0.126235,2,1
0.51151,0.28849,2,0.0131888,0.00322724,0.495218,0.599306,-1,0
0.43886,0.45697,2,0.00989543,0.128265,0.523291,0.0643193,-1,0
0.20862,0.25993,2,0.000787305,0.0741122,0.944309,0.0824848,2,1
0.46283,0.3562,2,0.00455428,0.0171705,0.738011,0.261323,2,1
0.38897,0.383,2,0.00167982,0.0738459,0.883156,0.0878197,2,1
0.43077,0.28832,2,0.00195165,0.0291251,0.871369,0.175791,2,1
0.48849,0.43441,2,0.0208623,0.0220632,0.350641,0.247647,-1,0
0.56654,0.52206,2,0.53586,0.0390531,0.00739695,0.224749,-1,0
0.49591,0.61026,2,0.455451,0.534602,0.00876168,0.0190621,-1,0
0.26763,0.23658,2,0.000796024,0.0717789,0.943783,0.084673,2,1
0.43154,0.35905,2,0.0024413,0.0355246,0.840713,0.155766,2,1
0.4688,0.28214,2,0.00422276,0.0118869,0.756906,0.321478,2,1
0.47008,0.52956,2,0.113126,0.385236,0.063319,0.0261401,-1,0
0.47302,0.43674,2,0.0143778,0.0363231,0.440486,0.174412,-1,0
0.1893,0.40618,2,0.00127727,0.128834,0.907458,0.0542345,2,1
0.28409,0.57811,2,0.0438777,0.923344,0.147041,0.00230102,1,0
0.35729,0.38621,2,0.00140104,0.0924628,0.900572,0.0722632,2,1
0.45362,0.25359,2,0.00287975,0.0174445,0.821252,0.251307,2,1
0.37869,0.44211,2,0.00330802,0.181659,0.776639,0.0430414,2,1
0.62764,0.38878,2,0.118175,0.000696919,0.0835297,0.86178,3,0
0.44849,0.33188,2,0.002986,0.0220921,0.813618,0.217315,2,1
0.42431,0.41572,2,0.00362555,0.0717409,0.769011,0.095426,2,1
0.30616,0.27142,2,0.000842573,0.0704558,0.940539,0.0863097,2,1
0.28001,0.32656,2,0.000883349,0.0792378,0.937273,0.078921,2,1
