I-0,I-1,Desired,O-0,O-1,O-2,O-3,O-4,O-5,Actual,Correct
0.30304,0.65693,2,3.05497e-06,1.01669e-05,0.427492,0.329813,0.000866301,5.06953e-12,-1,0
0.31931,0.60284,2,8.24772e-06,3.18467e-05,0.168873,0.781421,0.000927515,2.27387e-11,3,0
0.47264,0.66448,2,0.00207202,0.424092,0.753437,0.000355528,0.000192389,5.37443e-07,2,0
0.40211,0.64193,2,0.000256622,0.0180161,0.9236,0.0525337,0.00298451,2.83451e-08,2,1
0.40213,0.89025,2,2.05485e-06,0.0549548,0.966285,4.54347e-07,0.00145956,5.8927e-09,2,1
0.44683,0.56434,2,0.00895618,0.0888737,0.613092,0.20171,0.003079,4.58748e-06,2,1
0.30599,0.66441,2,2.83932e-06,1.27908e-05,0.48412,0.24381,0.000980445,5.13691e-12,-1,0
0.50429,0.67108,2,0.00351849,0.70602,0.351259,3.37456e-05,2.46881e-05,7.18641e-07,1,0
0.33536,0.57403,2,1.87052e-05,8.04539e-05,0.0794866,0.876908,0.00142433,9.04467e-11,3,0
0.40354,0.63343,2,0.000321133,0.0183916,0.911699,0.0749737,0.00295346,3.46403e-08,2,1
0.42005,0.6056,2,0.00123765,0.0380234,0.864849,0.136921,0.00275284,1.98894e-07,2,1
0.41084,0.62654,2,0.000532107,0.0271445,0.907601,0.0782187,0.00279371,6.91026e-08,2,1
0.42474,0.62255,2,0.00112919,0.0570974,0.90573,0.0523752,0.00225578,2.05189e-07,2,1
0.39386,0.63988,2,0.000169997,0.0103046,0.907122,0.0784728,0.00307784,1.36291e-08,2,1
0.54396,0.67454,2,0.00760931,0.867668,0.0782406,3.64801e-06,3.19556e-06,7.66001e-07,1,0
0.46457,0.69584,2,0.000711296,0.375113,0.808561,0.000104036,0.000232064,2.33017e-07,2,1
0.40338,0.67536,2,0.000147052,0.0245139,0.954797,0.00878882,0.00307089,2.3708e-08,2,1
0.43331,0.71925,2,0.000162918,0.13659,0.941564,0.000183542,0.00110259,6.75002e-08,2,1
0.46248,0.73605,2,0.000207781,0.3873,0.787718,1.35339e-05,0.000176545,1.11042e-07,2,1
0.39583,0.68269,2,8.97679e-05,0.0159862,0.956212,0.00814279,0.00342139,1.2558e-08,2,1
0.45424,0.588,2,0.00750324,0.160424,0.751614,0.0582406,0.00138277,2.76246e-06,2,1
0.48045,0.69499,2,0.00105933,0.531436,0.641721,4.05244e-05,8.54932e-05,3.13789e-07,2,0
0.33306,0.72413,2,2.87363e-06,0.000146726,0.877222,0.00802289,0.00320257,2.57406e-11,2,1
0.51899,0.68729,2,0.00311153,0.796453,0.191447,6.48284e-06,9.06211e-06,5.35473e-07,1,0
0.40608,0.57283,2,0.000943971,0.0106847,0.590461,0.53108,0.00427851,1.02426e-07,-1,0
0.39443,0.65497,2,0.000136413,0.0120875,0.931568,0.0366691,0.00318022,1.3129e-08,2,1
0.35501,0.74286,2,5.78899e-06,0.00111607,0.955299,0.00160345,0.00513821,2.6201e-10,2,1
0.53862,0.78125,2,0.000308956,0.878892,0.0562109,5.03761e-08,1.76458e-06,1.08095e-07,1,0
0.52188,0.65102,2,0.00852243,0.786459,0.187563,3.37651e-05,1.12545e-05,1.42502e-06,1,0
0.60625,0.8142,2,0.000999552,0.930896,0.0138607,8.05869e-09,5.37354e-07,5.50644e-08,1,0
0.38834,0.7183,2,3.39129e-05,0.0119874,0.968606,0.00166753,0.0041834,5.77754e-09,2,1
0.35574,0.64261,2,1.94572e-05,0.000608714,0.727835,0.204833,0.00218199,2.5899e-10,2,1
0.40851,0.70305,2,0.000104236,0.0381622,0.964722,0.00156741,0.00285307,2.60572e-08,2,1
0.43326,0.73766,2,0.000100077,0.144193,0.939219,6.88135e-05,0.000984618,5.23592e-08,2,1
0.44424,0.73713,2,0.000133051,0.220621,0.905088,3.78076e-05,0.000540919,7.26206e-08,2,1
0.36081,0.6628,2,1.95282e-05,0.00106067,0.847799,0.0748411,0.00271147,4.29824e-10,2,1
0.25568,0.68498,2,4.0779e-06,1.82619e-07,0.507765,0.288674,0.000459294,1.63001e-12,-1,0
0.24989,0.77925,2,1.82005e-06,5.74275e-08,0.811973,0.00517439,0.00136728,1.88118e-13,2,1
0.3,0.78692,2,9.05018e-07,7.7343e-06,0.88897,0.000985811,0.00390685,1.31483e-12,2,1
0.24537,0.66226,2,8.3969e-06,8.57207e-08,0.410091,0.59247,0.000315629,3.28772e-12,-1,0
0.45933,0.66231,2,0.00155388,0.294356,0.853027,0.000931258,0.000428738,4.13814e-07,2,1
0.39231,0.62161,2,0.000207245,0.00782079,0.853488,0.183134,0.00302363,1.31749e-08,2,1
0.20438,0.74743,2,2.74697e-05,9.95892e-10,0.802765,0.0812847,0.000391587,8.21034e-13,2,1
0.36969,0.75211,2,9.46309e-06,0.00382857,0.972122,0.00060968,0.00564994,1.11998e-09,2,1
0.3159,0.63406,2,4.99682e-06,2.68746e-05,0.347796,0.510758,0.00095419,1.21616e-11,-1,0
0.36889,0.64932,2,3.61552e-05,0.00180165,0.845065,0.110831,0.00275068,1.02301e-09,2,1
0.45262,0.78135,2,4.40833e-05,0.324488,0.817789,2.49606e-06,0.000201058,4.95506e-08,2,1
0.49737,0.74628,2,0.000324432,0.708612,0.321279,1.1098e-06,1.66896e-05,1.51561e-07,1,0
0.47299,0.67061,2,0.00176994,0.434261,0.747999,0.000247511,0.000176742,4.69084e-07,2,0
0.4183,0.67061,2,0.00031273,0.0554401,0.951058,0.00576376,0.00227225,6.68075e-08,2,1
0.49015,0.67228,2,0.00250773,0.598579,0.538392,7.5643e-05,5.87135e-05,5.95892e-07,-1,0
0.48592,0.85171,2,9.03052e-06,0.689822,0.252756,2.28438e-08,8.4217e-06,4.30422e-08,1,0
0.30023,0.82943,2,8.1707e-07,8.69737e-06,0.943879,0.000154674,0.00672812,1.44183e-12,2,1
0.40592,0.70988,2,8.15636e-05,0.0340168,0.966882,0.00122282,0.0030405,2.09073e-08,2,1
0.39971,0.63868,2,0.000238889,0.0150416,0.915357,0.0673566,0.00302213,2.35902e-08,2,1
0.43533,0.7251,2,0.000147647,0.151275,0.936508,0.000119601,0.000962937,6.64781e-08,2,1
0.32843,0.70378,2,2.96796e-06,8.93091e-05,0.802163,0.0251163,0.00232838,1.69417e-11,2,1
0.45735,0.58452,2,0.00897516,0.174453,0.719131,0.0568687,0.00131197,3.65666e-06,2,1
0.32921,0.69436,2,3.35743e-06,9.21214e-05,0.774011,0.0389957,0.00212681,1.86034e-11,2,1
0.28772,0.72277,2,1.35435e-06,2.52154e-06,0.684165,0.0286151,0.00130285,1.10104e-12,2,1
0.34813,0.66733,2,9.80982e-06,0.000391845,0.789897,0.0856024,0.00230595,1.15671e-10,2,1
0.25362,0.67889,2,4.77327e-06,1.58603e-07,0.481756,0.361274,0.000417787,1.92864e-12,-1,0
0.40884,0.71829,2,7.60372e-05,0.0415456,0.967456,0.000680678,0.00281735,2.29662e-08,2,1
0.40375,0.72552,2,5.42716e-05,0.032203,0.970235,0.000587747,0.00321872,1.60569e-08,2,1
0.37252,0.86243,2,2.62478e-06,0.00808852,0.987229,4.67764e-06,0.00676261,1.5417e-09,2,1
0.33555,0.56417,2,2.09723e-05,7.48548e-05,0.0476805,0.904525,0.00157544,1.1358e-10,3,0
0.30577,0.77483,2,1.02428e-06,1.34332e-05,0.882967,0.00147662,0.00370041,2.12985e-12,2,1
0.43913,0.62101,2,0.002144,0.11281,0.889654,0.0278754,0.00152631,4.94794e-07,2,1
0.38062,0.72659,2,2.12936e-05,0.00738769,0.96863,0.00146902,0.00464075,2.98587e-09,2,1
0.38849,0.69327,2,5.24633e-05,0.0104936,0.958077,0.00621841,0.00377149,6.47335e-09,2,1
0.39577,0.70248,2,6.21254e-05,0.0178296,0.965073,0.00283621,0.0036282,1.10849e-08,2,1
0.31947,0.64425,2,4.68813e-06,3.59352e-05,0.436933,0.376853,0.00109402,1.29875e-11,-1,0
0.34582,0.69706,2,6.25264e-06,0.000386895,0.869869,0.0215066,0.00294381,9.10953e-11,2,1
0.31959,0.71418,2,2.07298e-06,4.2519e-05,0.788809,0.0191064,0.00221675,7.74997e-12,2,1
0.46917,0.79953,2,3.38366e-05,0.506302,0.589948,4.2229e-07,5.14656e-05,5.44212e-08,-1,0
0.45069,0.61837,2,0.00346158,0.178165,0.855706,0.0168477,0.0010076,9.07617e-07,2,1
0.37532,0.60694,2,9.22926e-05,0.00195849,0.656024,0.435841,0.00263052,2.3422e-09,2,0
0.31608,0.73799,2,1.55725e-06,3.29626e-05,0.840201,0.00651744,0.00278284,5.37812e-12,2,1
0.34807,0.8028,2,2.69413e-06,0.000875482,0.976872,0.000121587,0.00816106,1.677e-10,2,1
0.38617,0.82107,2,5.68113e-06,0.0166882,0.982475,1.33856e-05,0.00485739,3.49783e-09,2,1
0.44797,0.64203,2,0.00183102,0.183588,0.891916,0.00565453,0.000902887,4.53688e-07,2,1
0.39782,0.76229,2,2.12703e-05,0.0266139,0.975972,0.000117564,0.00373322,8.72203e-09,2,1
0.36852,0.6551,2,3.27477e-05,0.00183491,0.861523,0.0860133,0.00283549,9.77775e-10,2,1
0.39188,0.74253,2,2.53846e-05,0.0170168,0.974669,0.000410958,0.00424962,6.71573e-09,2,1
0.18081,0.70082,2,0.000307989,1.61083e-10,0.703237,0.620513,0.000160523,6.65193e-12,2,0
0.39934,0.59116,2,0.000489632,0.00890647,0.72116,0.411009,0.00343627,3.67833e-08,2,0
0.39805,0.72649,2,4.311e-05,0.0231264,0.971436,0.00072112,0.00366881,1.11559e-08,2,1
0.45189,0.58406,2,0.0074736,0.140573,0.741776,0.0780286,0.00163634,2.83311e-06,2,1
0.40895,0.6284,2,0.000466683,0.024621,0.909149,0.077223,0.00283869,5.78586e-08,2,1
0.36989,0.71143,2,1.63239e-05,0.00304735,0.952336,0.00477461,0.00429374,1.12085e-09,2,1
0.50033,0.63439,2,0.00836619,0.637919,0.411632,0.000298662,4.95052e-05,1.96965e-06,1,0
0.2621,0.72755,2,1.97205e-06,2.47844e-07,0.670443,0.0431189,0.000843015,6.02525e-13,2,1
0.56443,0.6246,2,0.0357036,0.876536,0.0380355,1.3859e-05,2.5433e-06,3.95533e-06,1,0
0.38812,0.70468,2,4.24413e-05,0.0109507,0.963467,0.00344756,0.00397072,5.99534e-09,2,1
0.25528,0.67643,2,4.65171e-06,1.86444e-07,0.468052,0.378223,0.000420447,2.01391e-12,-1,0
0.39593,0.683,2,8.96881e-05,0.0161197,0.956432,0.00797672,0.00342123,1.26355e-08,2,1
0.46803,0.73455,2,0.00024553,0.442143,0.733221,1.04913e-05,0.000124971,1.25655e-07,2,0
0.25516,0.67137,2,5.01424e-06,1.90662e-07,0.443391,0.434466,0.000401115,2.28146e-12,-1,0
0.29142,0.59894,2,6.76748e-06,4.53859e-06,0.0988415,0.875867,0.000545134,1.17403e-11,3,0
0.47794,0.79246,2,4.93623e-05,0.584509,0.479763,3.61038e-07,3.15859e-05,6.65645e-08,-1,0
0.42413,0.6986,2,0.000205196,0.0841156,0.954366,0.000927499,0.00178276,6.24324e-08,2,1
0.36324,0.71781,2,1.10108e-05,0.00187959,0.948182,0.00431998,0.00437136,5.77797e-10,2,1
0.35432,0.66937,2,1.28951e-05,0.000658557,0.834553,0.065797,0.00259735,2.17345e-10,2,1
0.42579,0.75213,2,5.69117e-05,0.109033,0.951845,4.88664e-05,0.00130363,3.40468e-08,2,1
0.41371,0.65517,2,0.000354102,0.0395824,0.94333,0.016387,0.00256235,6.05188e-08,2,1
0.2995,0.64539,2,3.51538e-06,7.80932e-06,0.346759,0.475498,0.000740311,5.42026e-12,-1,0
0.42276,0.7034,2,0.000174443,0.0802318,0.956331,0.000765465,0.00184761,5.504e-08,2,1
0.31191,0.63515,2,4.58867e-06,1.99707e-05,0.334611,0.520975,0.000886421,9.96223e-12,-1,0
0.399,0.69643,2,8.0262e-05,0.0211161,0.963439,0.0034192,0.00341252,1.46369e-08,2,1
0.40246,0.65751,2,0.000197261,0.0206701,0.941783,0.0234949,0.00302239,2.56002e-08,2,1
0.40016,0.67043,2,0.000138596,0.0195038,0.95067,0.0130902,0.00316904,1.92615e-08,2,1
0.34533,0.54201,2,3.76766e-05,0.000108008,0.0157553,0.929612,0.00281457,3.96493e-10,3,0
0.38376,0.62669,2,0.000116549,0.00448427,0.835996,0.190888,0.00290733,5.27829e-09,2,1
0.44407,0.50522,3,0.0178319,0.0217341,0.0340373,0.546592,0.034827,9.06545e-05,-1,0
0.30079,0.4981,3,1.2052e-05,5.24738e-06,6.72277e-05,0.96827,0.00434772,5.52554e-10,3,1
0.071555,0.46588,3,0.091373,9.74488e-14,1.12507e-09,0.998638,0.000295177,6.94462e-08,3,1
0.24776,0.41163,3,8.96411e-07,9.10011e-08,1.16097e-11,0.763287,0.141607,2.08551e-07,3,1
0.34827,0.51622,3,4.93786e-05,8.58017e-05,0.00191949,0.944752,0.00639678,1.33581e-09,3,1
0.19951,0.47903,3,4.23949e-05,2.98409e-09,9.37497e-07,0.984397,0.00120608,3.54961e-09,3,1
0.35586,0.56367,3,5.08189e-05,0.000284893,0.0941653,0.864448,0.00242109,5.2928e-10,3,1
0.35393,0.45119,3,3.19603e-05,2.66738e-05,4.65649e-07,0.866387,0.156531,9.0979e-08,3,1
0.15706,0.48162,3,0.000478689,6.18814e-11,5.76524e-07,0.992699,0.000518048,7.04235e-09,3,1
0.18597,0.55563,3,0.000594533,6.99326e-10,0.00761165,0.992767,0.00014432,2.45846e-10,3,1
0.22044,0.36268,3,2.7779e-07,8.31698e-09,1.15117e-15,0.39305,0.501824,4.06688e-06,-1,0
0.29936,0.41674,3,1.30957e-06,1.61077e-06,1.32818e-10,0.739175,0.26657,1.42271e-07,3,1
0.24179,0.52082,3,2.33662e-05,1.19085e-07,0.000411167,0.984981,0.000599279,2.13404e-10,3,1
0.35171,0.47122,3,4.56416e-05,3.93828e-05,9.23162e-06,0.918784,0.0556325,2.20682e-08,3,1
0.19035,0.50637,3,0.000165308,1.30119e-09,4.49e-05,0.992001,0.000382704,1.12722e-09,3,1
0.18693,0.54709,3,0.000501114,8.04939e-10,0.00373953,0.993179,0.000161236,3.04044e-10,3,1
0.3623,0.46125,3,6.45123e-05,5.0671e-05,3.40295e-06,0.885407,0.115747,9.01678e-08,3,1
0.289,0.53593,3,1.18815e-05,3.53387e-06,0.00259808,0.971094,0.000989538,7.68099e-11,3,1
0.39545,0.57105,3,0.000499304,0.00510073,0.475241,0.63551,0.00414846,3.29641e-08,3,0
0.40149,0.50222,3,0.00124838,0.00161496,0.00583446,0.851797,0.0356023,7.08122e-07,3,1
0.25618,0.37639,3,1.62394e-07,1.25768e-07,2.39356e-14,0.425631,0.51613,1.34294e-06,-1,0
0.32076,0.52926,3,1.78817e-05,2.19518e-05,0.00266083,0.959157,0.00224782,1.78524e-10,3,1
0.24503,0.57066,3,2.39901e-05,1.41305e-07,0.0232715,0.972608,0.000283839,3.5852e-11,3,1
0.21282,0.37831,3,6.04397e-07,4.70531e-09,1.23604e-14,0.53502,0.313788,2.25688e-06,-1,0
0.18718,0.50316,3,0.000179037,9.74353e-10,2.78434e-05,0.99207,0.000400373,1.38587e-09,3,1
0.31332,0.50696,3,1.55914e-05,1.13532e-05,0.000248274,0.965522,0.00401088,4.2317e-10,3,1
0.18288,0.63327,3,0.000657813,3.08715e-10,0.32239,0.957569,0.000110179,3.8403e-11,3,1
0.35087,0.34044,3,2.65357e-08,6.20303e-06,2.42691e-15,0.0971143,0.880236,3.86279e-06,4,0
0.16528,0.3573,3,6.05397e-06,4.1761e-11,2.03978e-16,0.52482,0.322522,1.54065e-05,-1,0
0.29356,0.56455,3,9.96461e-06,5.1749e-06,0.0203943,0.950032,0.000681442,2.93307e-11,3,1
0.47107,0.36859,3,0.000197257,0.000800246,4.28153e-10,0.0197336,0.698817,0.175054,4,0
0.35208,0.58009,3,3.52893e-05,0.000266029,0.179014,0.804197,0.00191904,2.8573e-10,3,1
0.37551,0.6449,3,5.57724e-05,0.00287879,0.861945,0.111799,0.00288321,2.0824e-09,2,0
0.27831,0.4297,3,1.82463e-06,6.85976e-07,7.79552e-10,0.848816,0.101994,5.49769e-08,3,1
0.31742,0.51644,3,1.71451e-05,1.58381e-05,0.000741931,0.963846,0.00310283,2.8861e-10,3,1
0.33486,0.52673,3,2.75671e-05,4.72614e-05,0.00318489,0.95135,0.00330897,3.66162e-10,3,1
0.20252,0.3055,3,4.39253e-07,1.38468e-09,8.70472e-19,0.240547,0.785107,2.94615e-05,4,0
0.36171,0.51895,3,9.60305e-05,0.000199242,0.00439859,0.929862,0.00794809,3.53887e-09,3,1
0.40527,0.52689,3,0.00146616,0.00404556,0.0683502,0.803874,0.0134835,3.71931e-07,3,1
0.23836,0.41452,3,1.16566e-06,4.79419e-08,1.60359e-11,0.796278,0.102105,1.85731e-07,3,1
0.37355,0.63836,3,5.46428e-05,0.00234374,0.829653,0.156782,0.00274497,1.71377e-09,2,0
0.27717,0.34981,3,3.55971e-08,4.03922e-07,6.36649e-16,0.213525,0.769816,2.67187e-06,4,0
0.21023,0.49401,3,4.32248e-05,8.02157e-09,1.0762e-05,0.987078,0.000800529,1.31177e-09,3,1
0.31296,0.53204,3,1.4953e-05,1.44536e-05,0.00281436,0.962187,0.0017655,1.25893e-10,3,1
0.37075,0.38185,3,1.34408e-06,1.27253e-05,5.72963e-12,0.260248,0.789189,4.67825e-06,4,0
0.36947,0.49174,3,0.000147704,0.000167127,0.000328965,0.920191,0.0303004,2.84469e-08,3,1
0.18382,0.41879,3,8.23952e-06,4.79441e-10,1.09293e-11,0.888704,0.0247252,2.58984e-07,3,1
0.17884,0.36182,3,2.52568e-06,1.69709e-10,4.90028e-16,0.505439,0.335115,9.46192e-06,-1,0
0.39758,0.57937,3,0.000514676,0.00670754,0.595387,0.544259,0.00380161,3.62517e-08,-1,0
0.40348,0.673,3,0.000154647,0.0243179,0.953496,0.00992987,0.00305526,2.43603e-08,2,0
0.32767,0.51295,3,2.26609e-05,2.62947e-05,0.000686167,0.959129,0.00444221,4.94696e-10,3,1
0.2133,0.47644,3,2.22253e-05,1.00695e-08,7.7452e-07,0.980233,0.00177927,3.27804e-09,3,1
0.17635,0.50177,3,0.000323425,3.57327e-10,1.91226e-05,0.99329,0.000354001,1.87817e-09,3,1
0.38547,0.49918,3,0.000417553,0.000534148,0.00180969,0.895977,0.0305507,1.11477e-07,3,1
0.22946,0.42685,3,2.2958e-06,2.719e-08,1.38596e-10,0.876298,0.0422317,8.44944e-08,3,1
0.39737,0.54779,3,0.000727846,0.0038239,0.199502,0.770895,0.0065578,7.01326e-08,3,1
0.20125,0.47477,3,3.37359e-05,3.44719e-09,4.82247e-07,0.9821,0.00151316,4.40279e-09,3,1
0.15229,0.52533,3,0.00372146,3.67784e-11,0.000239617,0.996901,0.000149299,1.46675e-09,3,1
0.3951,0.43467,3,0.000188836,0.000118045,2.98634e-07,0.6626,0.474788,8.84664e-06,3,0
0.34118,0.36798,3,1.58217e-07,4.69821e-06,1.14771e-13,0.220014,0.801508,1.9657e-06,4,0
0.25625,0.34379,3,4.40665e-08,1.18416e-07,1.57794e-16,0.220136,0.75304,4.12991e-06,4,0
0.41579,0.39979,3,8.35745e-05,0.000119759,2.8016e-09,0.252722,0.765587,0.000250077,4,0
0.30883,0.43621,3,3.77577e-06,3.14042e-06,6.34489e-09,0.854667,0.133543,4.49271e-08,3,1
0.30254,0.48513,3,1.09701e-05,4.90821e-06,1.31287e-05,0.962108,0.00830099,1.28005e-09,3,1
0.44612,0.47652,3,0.0191791,0.00937339,0.00179254,0.521456,0.138368,0.000680399,-1,0
0.2243,0.47042,3,1.27868e-05,2.49049e-08,3.45277e-07,0.973798,0.00300841,4.07189e-09,3,1
0.21802,0.54707,3,7.82779e-05,1.46958e-08,0.00435097,0.987915,0.000245207,1.3434e-10,3,1
0.28755,0.56586,3,9.98465e-06,3.47349e-06,0.0206543,0.952898,0.000602261,2.7243e-11,3,1
0.27967,0.57891,3,9.42551e-06,2.00749e-06,0.0389523,0.942332,0.000472856,1.86831e-11,3,1
0.28607,0.65363,3,3.22641e-06,2.70131e-06,0.359065,0.457564,0.00060731,3.48838e-12,-1,0
0.38272,0.52492,3,0.0003317,0.000866142,0.0206768,0.887864,0.0101725,2.56652e-08,3,1
0.17676,0.57544,3,0.00136612,2.57046e-10,0.0296386,0.992185,0.000110479,1.92388e-10,3,1
0.27443,0.40298,3,5.20277e-07,4.27606e-07,4.69941e-12,0.650644,0.310217,3.06782e-07,3,1
0.31714,0.56059,3,1.30939e-05,2.28378e-05,0.0238648,0.934896,0.00112616,5.30312e-11,3,1
0.21485,0.51948,3,6.43509e-05,1.19948e-08,0.000291515,0.989509,0.000395591,3.81868e-10,3,1
0.25782,0.54785,3,1.71553e-05,4.14728e-07,0.00518197,0.977852,0.000451008,5.90824e-11,3,1
0.22132,0.48981,3,2.50485e-05,2.0933e-08,6.79738e-06,0.984005,0.00115887,1.3432e-09,3,1
0.39383,0.477,3,0.000622185,0.000452831,0.000182001,0.856073,0.102503,9.94255e-07,3,1
0.3091,0.55135,3,1.24369e-05,1.31859e-05,0.0112633,0.952382,0.00109394,5.62253e-11,3,1
0.30176,0.65322,3,3.18636e-06,9.22619e-06,0.40064,0.375915,0.000819772,5.12564e-12,-1,0
0.27507,0.34781,3,3.36657e-08,3.61676e-07,4.49457e-16,0.207834,0.774551,2.88109e-06,4,0
0.24515,0.60189,3,1.86907e-05,1.2324e-07,0.101648,0.937674,0.000250904,1.53113e-11,3,1
0.23438,0.45347,3,5.69217e-06,4.97703e-08,2.20817e-08,0.95117,0.00960392,1.16139e-08,3,1
0.36749,0.56072,3,9.85734e-05,0.000608327,0.12684,0.841864,0.00317869,1.73477e-09,3,1
0.28897,0.45565,3,5.02396e-06,1.65336e-06,1.04785e-07,0.93201,0.0300847,8.77853e-09,3,1
0.24007,0.33706,3,6.39338e-08,3.78502e-08,4.57195e-17,0.223315,0.747201,6.49275e-06,4,0
0.28001,0.52059,3,1.21051e-05,1.85919e-06,0.000572998,0.976452,0.00123088,1.4763e-10,3,1
0.36253,0.50547,3,0.000102944,0.000156607,0.00115607,0.932303,0.0137596,7.13442e-09,3,1
0.30845,0.48435,3,1.21413e-05,6.54627e-06,1.36195e-05,0.959438,0.00993146,1.49804e-09,3,1
0.32049,0.44946,3,8.17637e-06,6.37801e-06,9.29805e-08,0.896538,0.0862223,2.30403e-08,3,1
0.26713,0.4361,3,2.25363e-06,3.93842e-07,1.90181e-09,0.886997,0.0566407,3.47502e-08,3,1
0.25733,0.47787,3,8.30591e-06,3.17667e-07,1.93082e-06,0.970642,0.00423785,1.80353e-09,3,1
0.29712,0.49676,3,1.13884e-05,4.23669e-06,5.28976e-05,0.969037,0.00423997,5.71569e-10,3,1
0.33538,0.40012,3,1.24567e-06,5.01587e-06,2.48745e-11,0.515909,0.587109,6.05744e-07,-1,0
0.16749,0.64996,3,0.00199271,6.61458e-11,0.439369,0.952272,9.63583e-05,4.12846e-11,3,0
0.26625,0.49797,3,1.1018e-05,6.67006e-07,3.68299e-05,0.977397,0.0020512,4.99606e-10,3,1
0.22153,0.40617,3,1.21832e-06,1.2099e-08,2.23953e-12,0.758682,0.113124,3.86445e-07,3,1
0.2299,0.56197,3,4.62238e-05,3.99523e-08,0.0135291,0.981948,0.000244121,6.41463e-11,3,1
0.23723,0.51675,3,2.55837e-05,8.21707e-08,0.00025528,0.98569,0.000617665,2.74778e-10,3,1
0.27145,0.53572,3,1.33309e-05,1.10946e-06,0.0021243,0.976884,0.000714342,7.99825e-11,3,1
0.27464,0.52436,3,1.26629e-05,1.33219e-06,0.000779512,0.977637,0.000996604,1.263e-10,3,1
0.16547,0.47425,3,0.000206484,1.30335e-10,2.0998e-07,0.989387,0.000798943,8.68992e-09,3,1
0.29694,0.39943,3,5.06277e-07,1.21672e-06,4.97676e-12,0.579805,0.443553,3.71302e-07,-1,0
0.27421,0.47362,3,7.03438e-06,9.01475e-07,1.36512e-06,0.962696,0.00776312,2.27919e-09,3,1
0.31232,0.54327,3,1.38707e-05,1.52099e-05,0.00676717,0.956618,0.00135027,8.02791e-11,3,1
0.37915,0.4702,3,0.000210132,0.000156157,3.09769e-05,0.877804,0.10688,2.60315e-07,3,1
0.46208,0.56828,3,0.0146572,0.173767,0.581982,0.0833623,0.00162894,9.22535e-06,-1,0
0.34733,0.54479,3,4.02289e-05,0.000127014,0.0207668,0.923463,0.00276971,4.20324e-10,3,1
0.23619,0.52089,3,2.79458e-05,7.55138e-08,0.000398032,0.986011,0.000542966,2.34511e-10,3,1
0.25634,0.38495,3,2.39616e-07,1.32348e-07,1.06056e-13,0.504104,0.428453,9.01961e-07,-1,0
0.33974,0.53433,3,3.16501e-05,6.94769e-05,0.0071265,0.942876,0.00298998,3.578e-10,3,1
0.19136,0.47701,3,5.74033e-05,1.41379e-09,5.83519e-07,0.985253,0.00113032,4.60218e-09,3,1
0.20365,0.60049,3,0.000184973,2.81431e-09,0.112257,0.973873,0.000139867,4.60693e-11,3,1
0.37853,0.50893,3,0.00026709,0.000448674,0.00364353,0.908809,0.017171,3.10805e-08,3,1
0.33235,0.49388,3,2.54985e-05,2.47377e-05,9.24153e-05,0.953533,0.011102,1.75777e-09,3,1
0.35221,0.58137,3,3.49975e-05,0.000272129,0.189374,0.796598,0.00190861,2.83753e-10,3,1
0.23134,0.4126,3,1.23417e-06,2.78263e-08,9.45357e-12,0.791834,0.0982285,2.25998e-07,3,1
0.31034,0.54124,3,1.36139e-05,1.33293e-05,0.00558097,0.959069,0.00135118,8.23727e-11,3,1
0.30819,0.54397,3,1.29671e-05,1.19398e-05,0.00657127,0.958602,0.00122429,7.10693e-11,3,1
0.35525,0.5631,3,4.95567e-05,0.000271332,0.089197,0.867893,0.00240858,5.06951e-10,3,1
0.39581,0.44985,3,0.000372731,0.00020326,3.7625e-06,0.75872,0.317686,5.04157e-06,3,1
0.24975,0.39745,3,4.64339e-07,9.31693e-08,8.55955e-13,0.636824,0.269132,4.92815e-07,3,1
0.44678,0.4285,3,0.00456207,0.00154977,2.27437e-06,0.275065,0.55749,0.00684049,-1,0
0.21754,0.44356,3,5.93622e-06,1.18994e-08,2.5742e-09,0.939854,0.0117533,2.81914e-08,3,1
0.39548,0.54951,3,0.000632889,0.00348138,0.204779,0.773183,0.0061592,5.34741e-08,3,1
0.22664,0.49285,3,2.26727e-05,3.30503e-08,1.12487e-05,0.983904,0.00113617,1.04558e-09,3,1
0.19045,0.58254,3,0.000496081,9.01659e-10,0.0477453,0.987558,0.000125031,1.07097e-10,3,1
0.3884,0.56898,3,0.000327151,0.00302318,0.377637,0.700366,0.00396733,1.52999e-08,3,1
0.34479,0.40549,3,2.43288e-06,7.35833e-06,1.01053e-10,0.551502,0.571226,6.51353e-07,-1,0
0.44985,0.52068,3,0.0204552,0.0439106,0.116757,0.427297,0.0148711,5.77094e-05,-1,0
0.27318,0.47796,3,7.68614e-06,8.84348e-07,2.58166e-06,0.966472,0.00603594,1.69623e-09,3,1
0.27638,0.45937,3,5.00529e-06,8.75982e-07,1.44948e-07,0.944433,0.0180873,6.30617e-09,3,1
0.34284,0.48686,3,3.6674e-05,3.63746e-05,5.51773e-05,0.943174,0.0201724,4.67095e-09,3,1
0.26379,0.53193,3,1.48985e-05,6.41747e-07,0.0014319,0.979614,0.00067535,9.93916e-11,3,1
0.21095,0.53844,3,0.000104204,7.9755e-09,0.0019842,0.989948,0.000252791,2.11091e-10,3,1
0.33243,0.53749,3,2.38364e-05,4.70083e-05,0.00724691,0.946688,0.00235011,2.11695e-10,3,1
0.1977,0.53748,3,0.000218287,2.33582e-09,0.00167341,0.992047,0.000213339,3.0472e-10,3,1
